Time Frequency Delay XBandwidth Retrans Pings XSelfSNR XSelfNoise SelfTXpower OtherSNR OtherNoise OtherTXpower MemFree Cached Active SUnreclaim
1330173276 5.745 0 3.0123 101 4 750 -8600 16 600 -8600 16 107148 7296 6296 4016
1330173343 5.785 0 3.5415 60 5 1200 -8600 16 1240 -8600 16 106760 7296 6412 4080
1330173411 5.825 0 3.6865 69 5 1620 -8600 16 1580 -8600 16 107044 7296 6296 4092
1330173477 5.2 1 3.7640 46 5 2040 -9600 16 1960 -9600 16 107024 7296 6296 4112
1330173613 5.26 62 3.4760 66 5 1920 -9400 16 1580 -9300 16 107288 7296 6296 3852
1330173741 5.3 60 3.8303 60 5 1740 -9400 16 1520 -9300 16 107068 7296 6296 4068
1330173867 5.5 60 3.8264 58 5 2000 -9000 16 1720 -8900 16 107080 7296 6296 4052
1330173994 5.6 60 3.7364 52 5 1040 -8900 16 1040 -8900 16 107064 7296 6296 4064
1330174123 5.7 60 2.0669 112 5 600 -8600 16 440 -8600 16 107068 7296 6296 4068
1330174189 5.745 0 3.4850 83 5 1140 -8600 16 1040 -8600 16 106956 7296 6296 4172
1330174264 5.785 0 3.2740 61 5 1520 -8700 16 1460 -8600 16 106752 7296 6396 4228
1330174337 5.825 0 3.7055 66 5 1740 -8600 16 1740 -8600 16 106860 7296 6296 4272
1330174403 5.2 0 3.8234 62 5 2220 -9600 16 2060 -9500 16 107040 7296 6296 4052
1330174530 5.26 60 3.8475 63 5 2340 -9400 16 2040 -9500 16 106908 7296 6296 4224
1330174656 5.3 60 3.8225 56 5 1820 -9400 16 1640 -9400 16 106956 7296 6296 4176
1330174783 5.5 60 3.7905 64 5 1660 -9000 16 1440 -9000 16 106984 7296 6296 4148
1330174916 5.6 66 3.7303 54 5 1000 -8900 16 1020 -9000 16 106960 7296 6296 4180
1330175052 5.7 70 3.6088 48 5 980 -8600 16 800 -8700 16 107044 7296 6296 4092
1330175119 5.745 0 2.9556 130 5 1240 -8500 16 1180 -8700 16 107076 7296 6296 4060
1330175186 5.785 0 3.6108 49 5 1740 -8600 16 1780 -8800 16 107020 7296 6296 4112
1330175253 5.825 0 3.7541 68 5 1900 -8600 16 2000 -8700 16 107008 7296 6296 4124
1330175319 5.2 0 3.8389 65 5 2320 -9600 16 2180 -9600 16 106984 7296 6296 4156
1330175452 5.26 61 3.4926 70 5 1880 -9400 16 1540 -9300 16 106960 7296 6296 4164
1330175580 5.3 62 3.8285 53 5 1760 -9400 16 1580 -9300 16 107004 7296 6296 4128
1330175707 5.5 61 3.7686 65 5 1480 -9000 16 1240 -8900 16 107092 7296 6296 4048
1330175845 5.6 61 3.0269 100 4 450 -8900 16 500 -8900 16 106988 7296 6296 4144
1330175973 5.7 62 3.7651 46 5 1080 -8600 16 880 -8600 16 107028 7296 6296 4112
1330176046 5.745 1 1.2706 283 5 1780 -8600 16 1860 -8600 16 107084 7296 6296 4092
1330176112 5.785 0 3.7300 42 5 1860 -8700 16 1960 -8700 16 106912 7296 6296 4220
1330176178 5.825 0 3.7780 54 5 2100 -8600 16 2160 -8600 16 106992 7296 6296 4144
1330176244 5.2 1 3.8197 50 5 2640 -9600 16 2520 -9600 16 107008 7296 6296 4132
1330176372 5.26 62 3.8238 59 5 2240 -9400 16 1820 -9300 16 107084 7296 6296 4056
1330176499 5.3 60 3.8031 56 5 1760 -9400 16 1600 -9300 16 107088 7296 6296 4044
1330176632 5.5 61 3.4399 74 5 1140 -9000 16 1000 -8900 16 107008 7296 6296 4124
1330176759 5.6 60 3.2634 91 5 640 -8900 16 660 -8900 16 107068 7296 6296 4064
1330176886 5.7 61 3.7816 54 5 1200 -8600 16 980 -8600 16 107064 7296 6296 4076
1330176954 5.745 0 0.7224 324 5 1540 -8600 16 1660 -8600 16 106884 7296 6476 4024
1330177022 5.785 1 3.7929 64 5 1840 -8700 16 1820 -8600 16 107016 7296 6296 4120
1330177089 5.825 1 3.5821 43 5 2100 -8600 16 2200 -8600 16 107244 7296 6296 3888
1330177155 5.2 0 3.8355 62 5 2460 -9600 16 2300 -9600 16 107020 7296 6296 4108
1330177290 5.26 68 3.8227 69 5 2340 -9400 16 1880 -9400 16 107036 7296 6296 4104
1330177418 5.3 61 3.8186 64 5 1640 -9400 16 1440 -9300 16 107020 7296 6296 4116
1330177544 5.5 60 3.7631 44 5 1260 -9000 16 920 -8900 16 107132 7296 6296 4000
1330177672 5.6 62 3.7350 38 5 700 -8900 16 680 -8900 16 107040 7296 6296 4092
1330177798 5.7 60 3.7702 54 5 1420 -8600 16 1220 -8600 16 107032 7296 6296 4108
1330177871 5.745 0 2.9515 143 5 1640 -8600 16 1560 -8600 16 107064 7296 6296 4076
1330177937 5.785 0 3.7690 59 5 1780 -8600 16 1880 -8700 16 107020 7296 6296 4116
1330178004 5.825 0 3.8080 60 5 2060 -8600 16 2060 -8600 16 107032 7296 6296 4100
1330178070 5.2 0 3.8041 56 5 2340 -9600 16 2340 -9600 16 107048 7296 6296 4084
1330178197 5.26 60 3.8158 54 5 2040 -9400 16 1800 -9400 16 107064 7296 6296 4076
1330178324 5.3 61 3.8326 60 5 1600 -9400 16 1440 -9300 16 107120 7300 6296 4012
1330178456 5.5 60 3.7609 62 5 960 -9000 16 700 -8900 16 106980 7300 6296 4148
1330178583 5.6 60 3.7923 56 5 920 -8900 16 840 -8900 16 107048 7300 6296 4080
1330178711 5.7 61 3.7457 54 5 1480 -8600 16 1260 -8600 16 107060 7300 6296 4068
1330178778 5.745 0 3.6343 52 5 1800 -8600 16 1700 -8600 16 107064 7300 6296 4068
1330178844 5.785 0 3.7943 67 5 1900 -8600 16 1880 -8600 16 106972 7300 6296 4156
1330178920 5.825 0 3.7807 62 5 2120 -8600 16 2200 -8600 16 106956 7300 6296 4180
1330178987 5.2 0 3.8372 57 5 2320 -9600 16 2280 -9600 16 106988 7300 6296 4148
1330179119 5.26 66 3.8251 67 5 2000 -9400 16 1680 -9300 16 106952 7300 6296 4184
1330179246 5.3 60 3.7905 60 5 1700 -9400 16 1480 -9300 16 107056 7300 6296 4072
1330179373 5.5 61 3.5411 57 5 860 -9000 16 600 -8900 16 106996 7300 6296 4136
1330179500 5.6 60 3.7652 52 5 900 -8900 16 940 -8900 16 107084 7300 6296 4048
1330179632 5.7 60 3.4096 57 5 1440 -8600 16 1160 -8600 16 107052 7300 6296 4080
1330179699 5.745 0 3.3899 88 5 1680 -8500 16 1800 -8600 16 107008 7300 6296 4128
1330179766 5.785 0 3.7663 68 5 2000 -8600 16 2160 -8700 16 107024 7300 6296 4108
1330179832 5.825 0 3.8049 66 5 2200 -8600 16 2260 -8600 16 107052 7300 6296 4080
1330179898 5.2 0 3.8386 64 5 2320 -9600 16 2480 -9600 16 107068 7300 6296 4060
1330180025 5.26 60 3.8181 62 5 2000 -9400 16 1680 -9300 16 107064 7300 6296 4064
1330180151 5.3 60 3.8113 58 5 1440 -9400 16 1260 -9300 16 107060 7300 6296 4072
1330180304 5.5 87 3.4753 63 5 760 -9000 16 420 -8900 16 106984 7300 6296 4140
1330180432 5.6 61 3.7511 54 5 1140 -8900 16 1100 -8900 16 107004 7300 6296 4128
1330180562 5.7 60 3.7426 54 5 1500 -8600 16 1320 -8600 16 106852 7300 6464 4068
1330180633 5.745 0 3.1656 122 5 1700 -8500 16 1740 -8600 16 107084 7300 6296 4036
1330180699 5.785 0 3.7530 55 5 2020 -8700 16 2240 -8700 16 107008 7300 6296 4128
1330180766 5.825 0 3.7993 70 5 2100 -8600 16 2080 -8600 16 107004 7300 6296 4128
1330180838 5.2 0 3.7969 58 5 2660 -9600 16 2560 -9600 16 107052 7300 6296 4080
1330180965 5.26 60 3.8276 72 5 1920 -9400 16 1640 -9300 16 106932 7300 6296 4204
1330181092 5.3 61 3.7822 52 5 1640 -9400 16 1420 -9300 16 107080 7300 6296 4052
1330181219 5.5 60 3.3204 56 5 620 -9000 16 480 -8900 16 107044 7300 6296 4088
1330181345 5.6 60 3.7717 50 5 1080 -8900 16 1060 -8900 16 107080 7300 6296 4052
1330181478 5.7 67 3.7524 68 5 1580 -8600 16 1320 -8600 16 106952 7300 6296 4180
1330181545 5.745 0 3.1042 187 5 1800 -8600 16 1680 -8600 16 107080 7300 6296 4080
1330181612 5.785 0 3.2081 52 5 2080 -8700 16 1940 -8600 16 106980 7300 6296 4140
1330181678 5.825 0 3.7879 65 5 2160 -8600 16 2320 -8600 16 106936 7300 6296 4200
1330181745 5.2 0 3.7770 56 5 2440 -9600 16 2240 -9600 16 106876 7300 6412 4164
1330181873 5.26 60 3.8324 66 5 2100 -9400 16 1840 -9400 16 106972 7300 6296 4152
1330182000 5.3 60 3.7985 58 5 1580 -9400 16 1360 -9300 16 107008 7300 6296 4128
1330182133 5.5 60 3.7904 74 5 880 -9000 16 680 -8900 16 106996 7300 6296 4140
1330182259 5.6 60 3.7817 56 5 1040 -8900 16 1000 -8900 16 107040 7300 6296 4092
1330182386 5.7 60 3.7235 52 5 1480 -8600 16 1280 -8600 16 107060 7300 6300 4064
1330182453 5.745 0 3.2784 45 5 1800 -8600 16 1640 -8600 16 107020 7300 6296 4116
1330182519 5.785 0 3.7803 58 5 1920 -8600 16 2100 -8700 16 107048 7300 6296 4088
1330182585 5.825 0 3.8147 52 5 2100 -8600 16 2140 -8600 16 107064 7300 6296 4072
1330182660 5.2 0 3.4301 58 5 2520 -9600 16 2520 -9600 16 106804 7300 6408 4072
1330182787 5.26 60 3.8171 62 5 2140 -9500 16 1820 -9400 16 107052 7300 6296 4076
1330182914 5.3 60 3.8182 58 5 1680 -9400 16 1480 -9300 16 107080 7300 6296 4056
1330183043 5.5 62 3.6012 46 5 960 -9000 16 680 -8900 16 107040 7300 6296 4092
1330183170 5.6 61 3.7928 63 5 1000 -8900 16 1040 -8900 16 107020 7300 6296 4112
1330183303 5.7 66 3.7211 57 5 1560 -8700 16 1280 -8600 16 106960 7300 6296 4176
1330183370 5.745 0 3.5085 41 5 1700 -8600 16 1620 -8600 16 107020 7300 6296 4132
1330183436 5.785 0 3.7458 51 5 1920 -8600 16 2060 -8600 16 106960 7300 6296 4172
1330183503 5.825 0 3.5501 48 5 2120 -8600 16 2140 -8600 16 107032 7304 6296 4136
1330183570 5.2 0 3.8028 61 5 2380 -9600 16 2260 -9500 16 106996 7304 6296 4132
1330183698 5.26 61 3.8344 49 5 2000 -9400 16 1820 -9400 16 106992 7304 6296 4132
1330183832 5.3 61 3.4704 68 5 1640 -9400 16 1480 -9400 16 107016 7304 6296 4108
1330183958 5.5 60 3.7755 67 5 1060 -9000 16 820 -9000 16 106952 7304 6296 4176
1330184086 5.6 60 3.4048 101 5 740 -8900 16 760 -9000 16 107024 7304 6296 4108
1330184214 5.7 62 3.7601 48 5 1220 -8600 16 1120 -8700 16 106980 7304 6296 4144
1330184280 5.745 0 3.6650 51 5 1600 -8600 16 1460 -8700 16 107024 7304 6296 4100
1330184346 5.785 0 3.8067 71 5 1800 -8600 16 1900 -8800 16 107004 7304 6296 4128
1330184428 5.825 0 3.4653 62 5 2000 -8600 16 2000 -8700 16 106952 7304 6296 4168
1330184495 5.2 0 3.8216 60 5 2420 -9600 16 2640 -9600 16 107184 7304 6296 3936
1330184622 5.26 60 3.8336 63 5 2440 -9400 16 2180 -9300 16 107220 7304 6296 3908
1330184753 5.3 62 3.8351 61 5 1720 -9400 16 1520 -9300 16 106808 7304 6380 4068
1330184880 5.5 60 3.7636 54 5 1580 -9000 16 1340 -8900 16 107028 7304 6296 4096
1330185028 5.6 61 1.6342 136 5 520 -8900 16 560 -8900 16 107088 7304 6296 4040
1330185154 5.7 60 3.7704 63 5 760 -8600 16 600 -8600 16 106992 7304 6296 4140
1330185221 5.745 0 2.5715 140 5 1260 -8500 16 1280 -8600 16 107036 7304 6296 4088
1330185287 5.785 0 3.5996 45 5 1740 -8700 16 1640 -8600 16 107164 7304 6296 3964
1330185355 5.825 0 3.7314 67 5 2040 -8600 16 2080 -8600 16 106888 7304 6428 4012
1330185423 5.2 0 3.8470 56 5 2300 -9600 16 2540 -9600 16 106944 7304 6296 4188
1330185549 5.26 60 3.8373 67 5 2360 -9400 16 2240 -9400 16 107024 7304 6296 4100
1330185682 5.3 66 3.8310 54 5 1760 -9400 16 1580 -9300 16 107004 7304 6296 4116
1330185811 5.5 62 3.7630 68 5 1700 -9000 16 1440 -8900 16 107036 7304 6296 4092
1330185949 5.6 70 1.2410 107 5 420 -8900 16 500 -8900 16 106920 7304 6416 3944
1330186076 5.7 60 3.7811 52 5 980 -8600 16 800 -8600 16 107012 7304 6296 4116
1330186142 5.745 0 3.6930 56 5 1400 -8500 16 1360 -8600 16 107012 7304 6296 4112
1330186210 5.785 0 3.4309 67 5 1640 -8600 16 1780 -8700 16 106820 7304 6412 4116
1330186283 5.825 0 3.7973 56 5 1820 -8600 16 1900 -8600 16 106992 7304 6296 4136
1330186349 5.2 0 3.8069 68 5 2280 -9600 16 2400 -9600 16 107020 7304 6296 4104
1330186475 5.26 61 3.8325 64 5 2220 -9400 16 1840 -9300 16 107124 7304 6296 4000
1330186603 5.3 61 3.8044 56 5 1780 -9400 16 1680 -9300 16 107036 7304 6296 4096
1330186730 5.5 62 3.8522 63 5 1940 -9000 16 1920 -8900 16 107096 7304 6296 4024
1330186865 5.6 60 3.4105 48 5 1300 -8900 16 1300 -8900 16 107052 7304 6296 4048
1330186993 5.7 61 2.5423 45 5 520 -8600 16 400 -8600 16 107056 7304 6296 4072
1330187059 5.745 0 1.0985 156 5 900 -8600 16 840 -8600 16 107088 7304 6296 4040
1330187133 5.785 0 1.8642 195 5 620 -8600 16 680 -8700 16 107100 7304 6296 4032
1330187200 5.825 0 3.7164 49 5 1220 -8600 16 1260 -8600 16 107068 7304 6296 4056
1330187270 5.2 0 3.8327 73 5 2000 -9600 16 1820 -9600 16 107036 7304 6296 4088
1330187397 5.26 61 3.8547 60 5 1900 -9400 16 1600 -9300 16 107112 7304 6296 4008
1330187540 5.3 76 3.8333 67 5 1700 -9400 16 1600 -9300 16 107052 7304 6296 4072
1330187666 5.5 60 3.8135 60 5 2000 -9000 16 2040 -8900 16 107064 7304 6296 4056
1330187792 5.6 61 3.8418 56 5 1560 -8900 16 1580 -8900 16 107068 7304 6296 4060
1330187920 5.7 61 3.8092 60 5 1260 -8600 16 1100 -8600 16 107104 7304 6296 4020
1330187986 5.745 0 2.4387 220 5 1020 -8600 16 980 -8600 16 107088 7304 6296 4036
1330188103 5.785 0 -1 -1 5 800 -8700 16 860 -8700 16 107168 7304 6296 3952
1330188169 5.825 0 2.9339 96 5 720 -8600 16 720 -8600 16 107064 7304 6296 4056
1330188235 5.2 0 3.7572 56 5 1640 -9600 16 1560 -9600 16 107072 7304 6296 4056
1330188365 5.26 61 3.8113 56 5 1760 -9400 16 1420 -9300 16 107108 7304 6296 4020
1330188491 5.3 60 3.8231 51 5 1620 -9400 16 1480 -9300 16 107060 7304 6296 4064
1330188623 5.5 60 3.4901 62 5 2180 -9000 16 2280 -8900 16 107060 7304 6296 4064
1330188751 5.6 61 3.8163 75 5 1600 -8900 16 1580 -8900 16 107064 7304 6296 4060
1330188878 5.7 61 3.7534 52 5 1100 -8600 16 880 -8600 16 107072 7308 6296 4052
1330188944 5.745 0 2.2939 261 5 840 -8600 16 880 -8600 16 107140 7308 6296 3980
1330189062 5.785 0 0.1323 113 3 633 -8700 16 566 -8700 16 107208 7308 6296 3908
1330189128 5.825 0 3.7058 50 5 1140 -8600 16 1160 -8600 16 107060 7308 6296 4060
1330189195 5.2 0 3.7985 68 5 2020 -9600 16 1940 -9600 16 107104 7308 6296 4020
1330189328 5.26 67 3.8294 56 5 1640 -9400 16 1300 -9300 16 107036 7308 6296 4084
1330189454 5.3 61 3.7271 72 5 1520 -9400 16 1320 -9300 16 107060 7308 6296 4064
1330189581 5.5 60 3.8398 49 5 2120 -9000 16 2240 -8900 16 107052 7308 6296 4076
1330189708 5.6 60 3.8322 58 5 1760 -8900 16 1760 -8900 16 107092 7308 6296 4032
1330189840 5.7 60 3.4929 60 5 1680 -8600 16 1500 -8600 16 107056 7308 6296 4072
1330189907 5.745 0 2.5232 171 5 1780 -8600 16 1680 -8600 16 107040 7308 6296 4080
1330189974 5.785 0 3.6972 67 5 1760 -8700 16 1700 -8600 16 106972 7308 6296 4152
1330190044 5.825 0 3.7993 69 5 1600 -8600 16 1720 -8600 16 107092 7308 6296 4036
1330190120 5.2 0 1.1539 119 4 850 -9600 16 750 -9600 16 107124 7308 6296 4000
1330190266 5.26 70 1.8820 137 4 900 -9400 16 650 -9300 16 107144 7308 6296 3976
1330190393 5.3 60 3.7686 52 5 1080 -9400 16 940 -9300 16 107060 7308 6296 4060
1330190525 5.5 66 3.8342 58 5 2220 -9000 16 2160 -8900 16 107064 7308 6296 4056
1330190652 5.6 60 3.8148 70 5 1900 -8900 16 2020 -8900 16 107072 7308 6296 4056
1330190779 5.7 60 3.8096 57 5 1760 -8600 16 1600 -8600 16 107084 7308 6296 4040
1330190845 5.745 0 3.6777 58 5 1980 -8600 16 1800 -8600 16 107060 7308 6296 4064
1330190911 5.785 0 3.7695 54 5 1960 -8700 16 1840 -8600 16 107028 7308 6296 4088
1330190978 5.825 0 3.7855 68 5 1900 -8600 16 1960 -8600 16 107076 7308 6296 4040
1330191052 5.2 0 3.3922 54 5 1280 -9600 16 1180 -9600 16 106888 7308 6392 4072
1330191218 5.26 70 1.2960 147 3 700 -9400 16 466 -9300 16 107216 7308 6296 3912
1330191803 5.3 447 -1 -1 2 500 -9400 16 450 -9300 16 107256 7308 6296 3884
1330191929 5.5 61 3.8130 71 5 1720 -9000 16 1500 -8900 16 107076 7308 6296 4052
1330192056 5.6 60 3.8147 52 5 1760 -8900 16 1720 -8900 16 107076 7308 6296 4052
1330192184 5.7 62 3.7914 60 5 1800 -8600 16 1660 -8600 16 107056 7308 6296 4068
1330192258 5.745 0 3.3812 62 5 1920 -8500 16 1900 -8600 16 106920 7308 6440 4060
1330192326 5.785 0 3.7621 62 5 2080 -8600 16 2160 -8600 16 107024 7308 6296 4104
1330192392 5.825 0 3.7798 72 5 2140 -8600 16 2260 -8600 16 107036 7308 6296 4088
1330192459 5.2 0 3.7976 54 5 2160 -9600 16 2020 -9600 16 107032 7308 6296 4088
1330192587 5.26 61 3.7846 54 5 1740 -9400 16 1420 -9300 16 107068 7308 6296 4060
1330192715 5.3 62 3.7431 52 5 1220 -9400 16 1100 -9300 16 107076 7308 6296 4044
1330192849 5.5 60 3.4286 56 5 1280 -9000 16 1080 -8900 16 106788 7308 6448 4056
1330192977 5.6 60 3.7709 56 5 1440 -8900 16 1480 -8900 16 107064 7308 6296 4060
1330193103 5.7 60 3.7984 66 5 1680 -8600 16 1480 -8600 16 107044 7308 6296 4080
1330193171 5.745 0 3.3932 58 5 1920 -8600 16 1880 -8600 16 107084 7308 6296 4036
1330193237 5.785 0 3.7910 62 5 2040 -8600 16 2020 -8600 16 107056 7308 6296 4072
1330193304 5.825 0 3.7324 63 5 2100 -8600 16 2060 -8600 16 106976 7308 6296 4144
1330193370 5.2 0 3.8000 62 5 2420 -9600 16 2480 -9600 16 106880 7308 6296 4152
1330193503 5.26 66 3.7884 60 5 1940 -9400 16 1660 -9300 16 106976 7308 6296 4144
1330193630 5.3 60 3.7625 68 5 1600 -9400 16 1400 -9300 16 106964 7308 6296 4164
1330193776 5.5 60 1.9271 81 3 566 -9000 16 333 -8900 16 107080 7308 6296 4064
1330193905 5.6 62 3.7282 50 5 1020 -8900 16 1140 -8900 16 107100 7308 6296 4028
1330194039 5.7 61 3.3851 50 5 1620 -8600 16 1420 -8600 16 107084 7308 6296 4040
1330194106 5.745 0 3.7230 49 5 1720 -8500 16 1700 -8600 16 107016 7308 6296 4108
1330194173 5.785 0 3.7872 54 5 2000 -8600 16 2100 -8700 16 107012 7308 6296 4116
1330194244 5.825 0 3.7573 64 5 2160 -8600 16 2160 -8600 16 107004 7308 6296 4120
1330194312 5.2 0 3.8045 52 5 2520 -9600 16 2680 -9600 16 107064 7308 6296 4064
1330194442 5.26 62 3.8170 56 5 2060 -9400 16 1780 -9400 16 107064 7308 6296 4064
1330194568 5.3 60 3.7835 52 5 1660 -9400 16 1480 -9300 16 107028 7312 6296 4096
1330194702 5.5 67 3.7191 56 5 880 -9000 16 840 -9000 16 106968 7312 6296 4152
1330194838 5.6 60 3.6211 76 4 500 -8900 16 500 -8900 16 106972 7312 6296 4152
1330194966 5.7 60 3.7621 48 5 1180 -8600 16 940 -8600 16 107000 7312 6296 4116
1330195032 5.745 0 3.7402 46 5 1600 -8600 16 1440 -8600 16 106980 7312 6296 4136
1330195099 5.785 0 3.6608 53 5 1800 -8600 16 1860 -8700 16 107000 7312 6296 4120
1330195170 5.825 1 3.7280 72 5 2020 -8600 16 2140 -8600 16 106940 7312 6296 4176
1330195242 5.2 0 3.4852 58 5 2820 -9600 16 2640 -9600 16 107004 7312 6296 4112
1330195368 5.26 60 3.8255 60 5 2380 -9400 16 2080 -9300 16 107032 7312 6296 4080
1330195495 5.3 60 3.8036 69 5 1820 -9400 16 1580 -9300 16 106988 7312 6296 4136
1330195624 5.5 63 3.6845 50 5 1480 -9000 16 1200 -8900 16 107028 7312 6296 4088
1330195755 5.6 62 1.0390 97 5 420 -8900 16 400 -8900 16 107084 7312 6296 4040
1330195888 5.7 67 3.7601 66 5 960 -8600 16 800 -8600 16 107060 7312 6296 4060
1330195964 5.745 0 3.3912 35 4 1425 -8600 16 1325 -8600 16 106976 7312 6296 4140
1330196030 5.785 0 3.7958 70 5 1580 -8600 16 1580 -8600 16 106984 7312 6296 4140
1330196097 5.825 0 3.7958 62 5 1980 -8600 16 1960 -8600 16 107064 7312 6296 4056
1330196163 5.2 0 3.8135 56 5 2780 -9600 16 2620 -9600 16 106984 7312 6296 4128
1330196292 5.26 62 3.8347 56 5 2360 -9400 16 2180 -9300 16 107092 7312 6296 4028
1330196424 5.3 60 3.4761 54 5 1800 -9400 16 1620 -9300 16 107108 7312 6296 4008
1330196553 5.5 62 3.7580 58 5 1460 -9000 16 1240 -8900 16 107108 7312 6296 4016
1330196680 5.6 61 3.2749 64 5 500 -8900 16 420 -8900 16 107060 7312 6296 4056
1330196807 5.7 60 3.1290 34 5 600 -8600 16 420 -8600 16 107056 7312 6296 4064
1330196873 5.745 0 3.1693 81 5 1140 -8600 16 1120 -8600 16 107064 7312 6296 4052
1330196940 5.785 0 3.7580 42 5 1520 -8700 16 1560 -8700 16 107060 7312 6296 4064
1330197017 5.825 0 3.4462 66 5 1800 -8600 16 1780 -8600 16 107096 7312 6296 4020
1330197084 5.2 0 3.8202 63 5 2580 -9600 16 2520 -9600 16 107044 7312 6296 4080
1330197211 5.26 61 3.7920 64 5 2340 -9400 16 2200 -9400 16 107080 7312 6296 4044
1330197339 5.3 61 3.8193 68 5 1920 -9400 16 1720 -9300 16 107048 7312 6296 4068
1330197466 5.5 61 3.7834 50 5 1560 -9000 16 1420 -8900 16 107064 7312 6296 4052
1330197594 5.6 62 3.5471 44 5 540 -8900 16 520 -8900 16 107092 7312 6296 4028
1330197772 5.7 67 3.3147 51 5 880 -8700 16 700 -8700 16 107212 7312 6296 3896
1330197838 5.745 0 3.6050 67 5 1180 -8600 16 1120 -8600 16 106992 7312 6296 4132
1330197905 5.785 0 3.7300 57 5 1640 -8700 16 1600 -8700 16 107028 7312 6296 4092
1330197973 5.825 0 3.7411 57 5 1880 -8600 16 1920 -8600 16 107072 7312 6296 4000
1330198039 5.2 0 3.8062 63 5 2780 -9600 16 2480 -9600 16 107032 7312 6296 4088
1330198168 5.26 62 3.8415 62 5 2480 -9400 16 2040 -9300 16 107040 7312 6296 4080
1330198301 5.3 66 3.8070 52 5 1800 -9400 16 1720 -9300 16 107064 7312 6296 4056
1330198429 5.5 62 3.7957 60 5 1700 -9000 16 1460 -8900 16 107060 7312 6296 4052
1330198557 5.6 60 3.6478 42 5 660 -9000 16 580 -8900 16 106800 7312 6420 4084
1330198695 5.7 70 2.7437 30 5 540 -8600 16 440 -8600 16 107076 7312 6296 4040
1330198761 5.745 0 2.9525 103 5 1240 -8600 16 1200 -8600 16 107120 7312 6296 4000
1330198834 5.785 0 3.3589 52 5 1380 -8600 16 1520 -8700 16 107092 7312 6296 4028
1330198905 5.825 0 3.7881 70 5 1740 -8600 16 1760 -8600 16 106980 7312 6296 4144
1330198971 5.2 0 3.7853 64 5 2800 -9600 16 2700 -9600 16 107040 7312 6296 4080
1330199098 5.26 61 3.8253 62 5 2380 -9400 16 2120 -9400 16 107032 7312 6296 4088
1330199225 5.3 60 3.8313 58 5 1880 -9400 16 1700 -9300 16 107036 7312 6296 4084
1330199351 5.5 60 3.8058 56 5 1720 -9000 16 1480 -8900 16 107092 7312 6296 4032
1330199484 5.6 66 3.3470 49 5 600 -8900 16 580 -8900 16 107072 7312 6296 4048
1330199611 5.7 60 3.3252 44 5 660 -8600 16 560 -8600 16 107092 7312 6296 4028
1330199677 5.745 0 3.2317 96 5 1240 -8600 16 1200 -8600 16 107060 7312 6296 4064
1330199744 5.785 0 3.7995 46 5 1720 -8700 16 1680 -8700 16 106864 7312 6388 4044
1330199813 5.825 0 3.7663 67 5 1880 -8600 16 1920 -8600 16 107004 7316 6296 4100
1330199879 5.2 0 3.7573 56 5 2860 -9600 16 2700 -9600 16 107024 7316 6296 4088
1330200014 5.26 61 3.4609 56 5 2300 -9400 16 2080 -9300 16 107036 7316 6296 4076
1330200142 5.3 61 3.8220 64 5 1820 -9400 16 1660 -9300 16 107084 7316 6296 4032
1330200268 5.5 60 3.8238 67 5 1620 -9000 16 1460 -8900 16 107032 7316 6296 4084
1330200396 5.6 61 2.7991 40 5 560 -8900 16 420 -8900 16 107032 7316 6296 4076
1330200523 5.7 61 3.6415 54 5 620 -8600 16 520 -8600 16 107092 7316 6296 4020
1330200591 5.745 0 2.1203 178 5 1260 -8600 16 1160 -8600 16 107092 7316 6296 4016
1330200659 5.785 0 3.2825 55 5 1580 -8600 16 1680 -8700 16 106580 7316 6544 4040
1330200727 5.825 1 3.7751 68 5 1940 -8600 16 1920 -8600 16 106820 7316 6412 4108
1330200793 5.2 0 3.7680 54 5 2720 -9600 16 2640 -9600 16 106888 7316 6412 4040
1330200922 5.26 62 3.8247 66 5 2460 -9400 16 2220 -9300 16 106864 7316 6412 4052
1330201049 5.3 61 3.8179 62 5 1820 -9400 16 1720 -9300 16 106816 7316 6412 4108
1330201175 5.5 60 3.7282 50 5 1440 -9000 16 1220 -8900 16 106860 7316 6412 4060
1330201315 5.6 73 0.5843 63 5 440 -8900 16 460 -8900 16 107148 7316 6296 3952
1330201441 5.7 60 3.7751 50 5 1120 -8600 16 960 -8600 16 107032 7316 6296 4080
1330201509 5.745 0 2.5679 219 5 1480 -8600 16 1400 -8600 16 107032 7316 6296 4076
1330201576 5.785 0 3.7337 64 5 1760 -8600 16 1840 -8600 16 106980 7316 6296 4128
1330201643 5.825 0 3.7713 68 5 2000 -8600 16 2100 -8600 16 106936 7316 6296 4172
1330201709 5.2 0 3.8101 60 5 2800 -9600 16 2640 -9600 16 107024 7316 6296 4088
1330201842 5.26 60 3.4981 58 5 2420 -9400 16 2340 -9400 16 107100 7316 6296 4016
1330201969 5.3 61 3.7872 60 5 1640 -9300 16 1540 -9300 16 107056 7316 6296 4060
1330202098 5.5 62 3.3777 70 5 640 -9000 16 560 -8900 16 107032 7316 6296 4072
1330202224 5.6 60 3.7733 50 5 980 -8900 16 920 -8900 16 107044 7316 6296 4072
1330202351 5.7 60 3.7542 54 5 1560 -8600 16 1420 -8600 16 107028 7316 6296 4080
1330202437 5.745 0 1.1637 140 5 1820 -8500 16 1780 -8600 16 107132 7316 6296 3984
